ONSConstID,ConstituencyName,Country,Region,ConstituencyType,Winner24,Second24,Con24,Lab24,LD24,SNP24,PC24,Green24,RUK24,Other24,Majority24,Turnout24,ConVote24,LabVote24,LDVote24,SNPVote24,PCVote24,GreenVote24,RUKVote24,OtherVote24,TotalVote24,RejectedVote24,Electorate24,MPFirstName24,MPSurname24,MPGender24
W07000081,Aberafan Maesteg,Wales,Wales,County,Lab,RUK,8.119144175639772,49.889525940427916,2.561879457418543,0,13.198154104321075,3.0597119284016223,20.931338274367224,2.240246119423857,28.95818766606069,49.262882336731884,2903,17838,916,0,4719,1094,7484,801,35755,79,72580,Stephen,Kinnock,Male
S14000060,Aberdeen North,Scotland,Scotland,Burgh,SNP,Lab,13.970780377717068,30.343271172348256,6.136120679415607,34.52429029575959,0,3.0288632854258224,8.982064378192185,3.0146098111414656,4.181019123411332,55.44287125452749,5881,12773,2583,14533,0,1275,3781,1269,42095,115,75925,Kirsty,Blackman,Female
S14000061,Aberdeen South,Scotland,Scotland,Burgh,SNP,Lab,24.38234976804402,24.716797928579133,6.302729528535981,32.82554752400475,0,3.471787679361312,6.902578487431223,1.3982090840435861,8.108749595425612,59.93301262156011,11300,11455,2921,15213,0,1609,3199,648,46345,178,77328,Stephen,Flynn,Male
S14000062,Aberdeenshire North and Moray East,Scotland,Scotland,County,SNP,Con,32.76683775007856,10.149785272860584,7.285010998219336,35.23358122970567,0,0,14.564784749135853,0,2.466743479627108,54.50912101401696,12513,3876,2782,13455,0,0,5562,0,38188,170,70058,Seamus,Logan,Male
S14000063,Airdrie and Shotts,Scotland,Scotland,County,Lab,SNP,4.625538646157203,51.46729940544373,1.977308678339606,30.88419789450717,0,0,8.102874597719959,2.9427807778323243,20.583101510936565,52.23151326941979,1696,18871,725,11324,0,0,2971,1079,36666,95,70199,Kenneth,Stevenson,Male
E14001063,Aldershot,England,South East,Borough,Lab,Con,29.006674357284112,40.71357943309163,8.347066578773896,0,0,4.439271588661833,16.912491760052735,0.5809162821357943,11.706905075807516,61.79776711265006,14081,19764,4052,0,0,2155,8210,282,48544,179,78553,Alex,Baker,Female
E14001064,Aldridge-Brownhills,England,West Midlands,Borough,Con,Lab,38.86634728197106,28.370649198279235,4.28969495502542,0,0,4.267696519358624,24.205612045365662,0,10.495698083691826,58.22280412136392,15901,11607,1755,0,0,1746,9903,0,40912,156,70268,Wendy,Morton,Female
S14000064,Alloa and Grangemouth,Scotland,Scotland,County,Lab,SNP,7.589621611125944,43.78291789034247,2.7936215140409213,28.924055241377637,0,3.448945413946263,9.232785611999708,4.228052717167059,14.858862648964832,58.292303338992646,3127,18039,1151,11917,0,1421,3804,1742,41201,74,70680,Brian,Leishman,Male
E14001065,Altrincham and Sale West,England,North West,Borough,Lab,Con,32.3097255694628,40.42214102464433,9.187203607245587,0,0,7.189224908652725,9.641996423851356,1.2497084661432014,8.112415455181528,69.50624788922661,16624,20798,4727,0,0,3699,4961,643,51452,184,74025,Connor,Rand,Male
W07000082,Alyn and Deeside,Wales,Wales,County,Lab,RUK,18.187684365781713,42.39260693215339,4.758941740412979,0,4.466261061946902,4.438606194690266,22.126198377581122,3.6297013274336285,20.266408554572273,57.25293574350177,7892,18395,2065,0,1938,1926,9601,1575,43392,135,75790,Mark,Tami,Male
E14001066,Amber Valley,England,East Midlands,County,Lab,RUK,25.216900613670028,37.022407185347156,3.738449601467165,0,0,5.356093202605158,28.66614939691049,0,8.35625778843667,59.445671316355906,10725,15746,1590,0,0,2278,12192,0,42531,105,71546,Linsey,Farnsworth,Female
S14000065,Angus and Perthshire Glens,Scotland,Scotland,County,SNP,Con,30.142772661992055,14.359635042662836,6.665540255132213,40.42831798597618,0,0,6.855622201571345,1.5481118526653712,10.285545323984117,61.75718683153336,14272,6799,3156,19142,0,0,3246,733,47348,224,76668,Dave,Doogan,Male
S14000066,Arbroath and Broughty Ferry,Scotland,Scotland,County,SNP,Lab,15.506494095246731,33.370356098556115,5.097808101185484,35.3174513226194,0,0,8.613459664075073,2.094430718317202,1.9470952240632864,57.935100920563634,6841,14722,2249,15581,0,0,3800,924,44117,161,76149,Stephen,Gethins,Male
S14000067,"Argyll, Bute and South Lochaber",Scotland,Scotland,County,SNP,Con,20.841692300833667,19.136462930765457,16.403637822656144,34.733181757389325,0,0,6.7874816102715,2.097543578083902,13.891489456555659,62.52020736941859,9350,8585,7359,15582,0,0,3045,941,44862,216,71756,Brendan,O'Hara,Male
E14001067,Arundel and South Downs,England,South East,County,Con,LD,40.191815856777495,17.869930580928024,18.025210084033613,0,0,10.074899525027401,13.502009499451956,0.33613445378151263,22.166605772743882,70.2073901165848,22001,9782,9867,0,0,5515,7391,184,54740,214,77969,Andrew,Griffith,Male
E14001068,Ashfield,England,East Midlands,County,RUK,Lab,8.20169500025074,28.97046286545309,1.5520786319642947,0,0,2.7581365026829148,42.78120455343263,15.73642244621634,13.810741687979538,57.85953662464275,3271,11554,619,0,0,1100,17062,6276,39882,102,68929,Lee,Anderson,Male
E14001069,Ashford,England,South East,County,Lab,Con,28.702501330494947,32.489622139435866,5.204896221394359,0,0,9.270888770622673,21.588078765300693,2.744012772751464,3.787120808940926,61.620295672477795,13483,15262,2445,0,0,4355,10141,1289,46975,164,76233,Sojan,Joseph,Male
E14001070,Ashton-under-Lyne,England,North West,Borough,Lab,RUK,12.337497532500494,43.92149121570176,3.9790192041961587,0,0,6.99641860071628,24.77087504582499,7.99469840106032,19.150616169876766,49.943663558773,4375,15575,1411,0,0,2481,8784,2835,35461,136,71002,Angela,Rayner,Female
E14001071,Aylesbury,England,South East,County,Lab,Con,28.936724068882658,30.198237885462554,20.90508610332399,0,0,5.186223468161795,13.508209851822187,1.2655186223468162,1.261513816579896,63.08024605590572,14451,15081,10440,0,0,2590,6746,632,49940,213,79169,Laura,Kyrke-Smith,Female
S14000107,"Ayr, Carrick and Cumnock",Scotland,Scotland,County,Lab,SNP,22.58891928864569,36.47156537033418,2.640707445769005,26.324017979284736,0,2.1643541137385185,8.657416454954074,1.1530193472737933,10.147547391049443,58.197327267557576,9247,14930,1081,10776,0,886,3544,472,40936,120,70340,Elaine,Stewart,Female
E14001072,Banbury,England,South East,County,Lab,Con,31.574577608036865,38.33284901822409,9.03316866619619,0,0,5.427788617211175,13.04329777076674,2.5883183195649466,6.758271410187222,65.77201365187713,15212,18468,4352,0,0,2615,6284,1247,48178,187,73250,Sean,Woodcock,Male
W07000083,Bangor Aberconwy,Wales,Wales,County,Lab,PC,21.689870379260682,33.624579932789246,3.6581853096495442,0,21.87229956793087,3.2669227076332215,14.620739318290926,1.2674027844455114,11.752280364858377,59.06957619067875,9036,14008,1524,0,9112,1361,6091,528,41660,154,70527,Claire,Hughes,Female
E14001073,Barking,England,London,Borough,Lab,RUK,11.771801409107109,44.48556624722428,2.782575321435425,0,0,13.674370151054088,14.181539052005373,13.104147819173726,30.304027195218907,45.69792788955426,4294,16227,1015,0,0,4988,5173,4780,36477,120,79822,Nesil,Caliskan,Female
E14001074,Barnsley North,England,Yorkshire and The Humber,County,Lab,RUK,8.356372309860681,50.441806255759744,3.621185016533854,0,0,4.892394427278148,29.270342061039734,3.4178999295278367,21.17146419472001,47.134425224212386,3083,18610,1336,0,0,1805,10799,1261,36894,114,78274,Dan,Jarvis,Male
E14001075,Barnsley South,England,Yorkshire and The Humber,County,Lab,RUK,9.255458639758281,46.74476939741178,3.340744541360242,0,0,4.335556695741405,33.21076335442677,3.1127073713015223,13.534006042985006,46.249983520757254,3247,16399,1172,0,0,1521,11651,1092,35082,78,75853,Stephanie,Peacock,Female
E14001076,Barrow and Furness,England,North West,County,Lab,Con,31.2948532720684,43.90469197792567,3.9790625518107103,0,0,3.472205774377679,16.662324435707347,0.6868619881101821,12.609838705857273,56.30968258202187,13213,18537,1680,0,0,1466,7035,290,42221,141,74980,Michelle,Scrogham,Female
E14001077,Basildon and Billericay,England,East of England,Borough,Con,Lab,30.635742094767828,30.588263222865823,5.441078719969614,0,0,5.039882252397683,26.953755578767446,1.341278131231602,0.04747887190200361,54.79687276416948,12905,12885,2292,0,0,2123,11354,565,42124,176,76873,Richard,Holden,Male
E14001078,Basingstoke,England,South East,Borough,Lab,Con,29.471922268264304,42.70754659209211,6.483088040172283,0,0,7.283267672334606,12.888607646614547,1.165567780522158,13.2356243238278,62.41670595130404,14438,20922,3176,0,0,3568,6314,571,48989,189,78487,Luke,Murphy,Male
E14001079,Bassetlaw,England,East Midlands,County,Lab,Con,28.316769909532507,41.16939257542671,4.447613530014706,0,0,4.338428628726771,21.7277953562993,0,12.852622665894204,57.41738207034198,12708,18476,1996,0,0,1947,9751,0,44878,150,78161,Jo,White,Female
E14001080,Bath,England,South West,County,LD,Lab,15.913151880324122,18.003324329939748,41.31103261998753,0,0,12.366507375857054,7.891128194473302,4.514855599418242,23.30770829004779,69.09075249059745,7659,8665,19883,0,0,5952,3798,2173,48130,192,69662,Wera,Hobhouse,Female
S14000068,Bathgate and Linlithgow,Scotland,Scotland,County,Lab,SNP,7.474147153215262,47.00820159277309,5.161060263877332,27.22215618685368,0,3.304409841911328,8.377510994888862,1.452513966480447,19.78604540591941,58.27387961487843,3144,19774,2171,11451,0,1390,3524,611,42065,92,72185,Kirsteen,Sullivan,Female
E14001081,Battersea,England,London,Borough,Lab,Con,23.24455205811138,48.81483369440551,10.250201775625504,0,0,9.003440805403338,6.0001699163162145,2.686801750138057,25.570281636294123,64.64909992173233,10944,22983,4826,0,0,4239,2825,1265,47082,237,72827,Marsha,De Cordova,Female
E14001082,Beaconsfield,England,South East,County,Con,LD,38.750366676444706,15.11964128567238,27.32053807149143,0,0,4.142396178183799,12.68700498679965,1.9800528014080376,11.429828604953276,65.60184739728663,18494,7216,13039,0,0,1977,6055,945,47726,162,72751,Joy,Morrissey,Female
E14001083,Beckenham and Penge,England,London,Borough,Lab,Con,24.60265788365057,49.31446516793688,8.494504231932902,0,0,7.334073762016008,10.254298954463636,0,24.711807284286316,67.6468302287624,12848,25753,4436,0,0,3830,5355,0,52222,218,77198,Liam,Conlon,Male
E14001084,Bedford,England,East of England,Borough,Lab,Con,21.918886347426152,45.111783368995795,9.899407265304115,0,0,5.887995277798273,11.18571533977717,5.996212400698493,23.19289702156964,56.098402273793425,8912,18342,4025,0,0,2394,4548,2438,40659,210,72478,Mohammad,Yasin,Male
E14001085,Bermondsey and Old Southwark,England,London,Borough,Lab,LD,7.656304018296413,44.828870036965135,24.120415924261362,0,0,11.905964949605083,9.033853681887082,2.4545913889849214,20.708454112703773,54.11905241645319,2879,16857,9070,0,0,4477,3397,923,37603,180,69482,Neil,Coyle,Male
S14000108,"Berwickshire, Roxburgh and Selkirk",Scotland,Scotland,County,Con,SNP,40.5343872159457,13.555135529876713,7.917006744275956,26.360668413591647,0,3.277632200695906,7.173847673869152,1.1813222217449202,14.173718802354053,60.90949527721814,18872,6311,3686,12273,0,1526,3340,550,46558,138,76438,John,Lamont,Male
E14001086,Bethnal Green and Stepney,England,London,Borough,Lab,Ind,4.116020322850344,34.07721825626514,10.240744313675048,0,0,13.70077389757112,4.210345788582331,33.65489742105602,3.620811627757412,57.27845381205565,1920,15896,4777,0,0,6391,1964,15699,46647,320,81439,Rushanara,Ali,Female
E14001087,Beverley and Holderness,England,Yorkshire and The Humber,County,Con,Lab,34.52569213978662,34.24950442123082,7.541706572822237,0,0,3.6683965521081587,18.259571909036236,1.7551284050159253,0.27618771855580554,62.36214128955191,15501,15377,3386,0,0,1647,8198,788,44897,144,71994,Graham,Stuart,Male
E14001088,Bexhill and Battle,England,South East,County,Con,Lab,33.89738219895288,28.332984293193718,7.273298429319372,0,0,6.224083769633508,16.60523560209424,7.667015706806282,5.564397905759162,66.13756613756614,16186,13529,3473,0,0,2972,7929,3661,47750,188,72198,Kieran,Mullan,Male
E14001089,Bexleyheath and Crayford,England,London,Borough,Lab,Con,31.299325832355446,36.16345689238628,5.071213271668853,0,0,4.776696348450335,22.68930765513909,0,4.864131060030832,75.77014940985721,13603,15717,2204,0,0,2076,9861,0,43461,118,57359,Daniel,Francis,Male
E14001090,Bicester and Woodstock,England,South East,County,LD,Con,28.79587407156654,16.40016726736892,38.668631394492124,0,0,4.787032796351978,10.768832513590473,0.5794619566299608,9.872757322925587,67.54132314768738,14461,8236,19419,0,0,2404,5408,291,50219,167,74353,Calum,Miller,Male
E14001091,Birkenhead,England,North West,Borough,Lab,Green,7.506839152408773,52.08883943061158,5.313673668104048,0,0,20.100153011545416,14.239347150739556,0.7511475865906245,31.988686419066166,55.235558515065755,3238,22468,2292,0,0,8670,6142,324,43134,142,78091,Alison,McGovern,Female
E14001092,Birmingham Edgbaston,England,West Midlands,Borough,Lab,Con,21.99155712300951,44.34915036870792,5.616116276584375,0,0,7.473014855188628,11.657048199209148,8.913113177300417,22.357593245698407,52.13757365539722,8231,16599,2102,0,0,2797,4363,3336,37428,179,71787,Preet,Gill,Female
E14001093,Birmingham Erdington,England,West Midlands,Borough,Lab,RUK,15.824471980548966,43.27855406157542,3.3043325424026717,0,0,7.18282215777602,22.717286229018367,7.692533028678559,20.56126783255705,44.06878122458464,5402,14774,1128,0,0,2452,7755,2626,34137,152,77463,Paulette,Hamilton,Female
E14001094,Birmingham Hall Green and Moseley,England,West Midlands,Borough,Lab,Ind,9.241455559294334,30.759986540402828,11.322886122193914,0,0,9.40489352497236,5.540066336586069,33.7307119165505,13.59419314521944,54.078714775917646,3845,12798,4711,0,0,3913,2305,14034,41606,256,76936,Tahir,Ali,Male
E14001095,Birmingham Hodge Hill and Solihull North,England,West Midlands,Borough,Lab,WPB,13.57511131942817,31.213381767049448,2.7595500351535036,0,0,6.913522381063979,18.912584954300446,26.625849543004453,4.587532224044996,43.91216537813396,4634,10655,942,0,0,2360,6456,9089,34136,127,77737,Liam,Byrne,Male
E14001096,Birmingham Ladywood,England,West Midlands,Borough,Lab,Ind,6.063588397714536,42.53260067251702,4.677547226550753,0,0,9.508187758003226,4.0378359167828535,33.18024002843161,9.352360644085405,43.70616419533294,2218,15558,1711,0,0,3478,1477,12137,36579,203,83693,Shabana,Mahmood,Female
E14001097,Birmingham Northfield,England,West Midlands,Borough,Lab,Con,25.33729947944332,39.64995219377457,4.756719430574737,0,0,7.460427068947201,20.96834165515776,1.8272601721024115,14.312652714331245,50.8480985306828,9540,14929,1791,0,0,2809,7895,688,37652,138,74048,Laurence,Turner,Male
E14001098,Birmingham Perry Barr,England,West Midlands,Borough,Ind,Lab,11.27921869996798,34.14451915892838,3.474223503041947,0,0,6.510833600170776,6.526843846728574,38.06436119116234,1.3528658341338455,49.084479371316306,4227,12796,1302,0,0,2440,2446,14265,37476,211,76350,Ayoub,Khan,Male
E14001099,Birmingham Selly Oak,England,West Midlands,Borough,Lab,Con,15.18361398120917,45.20990032012076,6.0484605574785935,0,0,11.243265752283788,14.91814798428025,7.396611404627437,30.02628633891159,50.77169058378921,5834,17371,2324,0,0,4320,5732,2842,38423,144,75678,Al,Carns,Male
E14001100,Birmingham Yardley,England,West Midlands,Borough,Lab,WPB,10.054227534307216,31.19466578131917,10.054227534307216,0,0,5.417220008853476,14.002324037184593,29.277335104028328,1.9173306772908367,49.37502561370435,3634,11275,3634,0,0,1958,5061,10582,36144,128,73203,Jess,Phillips,Female
E14001101,Bishop Auckland,England,North East,County,Lab,Con,25.636332154253346,42.14015385757043,3.39624508373117,0,0,4.593464763648057,23.415044401019124,0.8187597397778712,16.50382170331709,57.144674535302855,10364,17036,1373,0,0,1857,9466,331,40427,133,70745,Sam,Rushworth,Male
E14001102,Blackburn,England,North West,Borough,Ind,Lab,8.93357677372901,26.708154396070665,1.7718003445881658,0,0,3.6413197212436037,12.456605035101704,46.48854372926685,0.33944505875999686,53.07863450855138,3474,10386,689,0,0,1416,4844,18078,38887,163,73263,Adnan,Hussain,Male
E14001103,Blackley and Middleton South,England,North West,Borough,Lab,RUK,9.805360561582642,53.80982769623485,5.079770261646458,0,0,10.201021059349074,21.10402042118698,0,32.70580727504786,43.3453660290721,3073,16864,1592,0,0,3197,6614,0,31340,149,72303,Graham,Stringer,Male
E14001104,Blackpool North and Fleetwood,England,North West,Borough,Lab,Con,28.933269552738576,40.047835446065534,3.152355895718727,0,0,3.035159052858168,23.709638842382205,1.1217412102367854,11.114565893326954,57.094866787748025,12097,16744,1318,0,0,1269,9913,469,41810,128,73229,Lorraine,Beavers,Female
E14001105,Blackpool South,England,North West,Borough,Lab,RUK,15.645252984650371,48.08413871517908,2.9590676520750425,0,0,3.4309266628766344,28.61853325753269,1.2620807276861854,19.46560545764639,45.41698941389104,5504,16916,1041,0,0,1207,10068,444,35180,129,77460,Chris,Webb,Male
W07000084,Blaenau Gwent and Rhymney,Wales,Wales,County,Lab,PC,12.6194773076666,53.56259608314953,4.237684646748212,0,12.846734843927546,5.74493683577301,0,10.988570282735111,40.71586123922198,42.65248813308055,3776,16027,1268,0,3844,1719,0,3288,29922,516,70153,Nick,Smith,Male
E14001106,Blaydon and Consett,England,North East,County,Lab,RUK,14.33579685427326,50.1231760469964,5.384214515823384,0,0,6.132745878339966,23.704282736403258,0.3197839681637294,26.418893310593138,59.89189495935421,6052,21160,2273,0,0,2589,10007,135,42216,120,70487,Liz,Twist,Female
E14001107,Blyth and Ashington,England,North East,County,Lab,RUK,15.150615083785054,49.577980743050915,3.54694190737853,0,0,4.851365065221158,26.873097200564345,0,22.704883542486574,52.746262810888446,6121,20030,1433,0,0,1960,10857,0,40401,126,76595,Ian,Lavery,Male
E14001108,Bognor Regis and Littlehampton,England,South East,Borough,Con,Lab,32.780646914922535,29.090262822255212,10.623706274698392,0,0,4.568549145879943,21.45649946682836,1.4803353754155602,3.6903840926673217,62.23098342311396,15678,13913,5081,0,0,2185,10262,708,47827,186,76854,Alison,Griffiths,Female
E14001109,Bolsover,England,East Midlands,County,Lab,Con,25.625677522741196,40.526464627421404,3.48305603996795,0,0,8.84667954941792,21.518122260451523,0,14.90078710468021,54.96133770253992,10874,17197,1478,0,0,3754,9131,0,42434,111,77207,Natalie,Fleet,Female
E14001110,Bolton North East,England,North West,Borough,Lab,Con,21.940081643949352,37.28407020457114,3.475633663137988,0,0,10.800525842385664,21.744043912451854,4.755644733504001,15.343988560621785,54.19129869642924,9513,16166,1507,0,0,4683,9428,2062,43359,148,80011,Kirith,Entwistle,Female
E14001111,Bolton South and Walkden,England,North West,Borough,Lab,RUK,11.291632818846466,40.869212022745735,3.7476306525859733,0,0,7.655023016517736,22.610343893853234,13.826157595450853,18.258868128892498,46.381653311898724,4170,15093,1384,0,0,2827,8350,5106,36930,138,79622,Yasmin,Qureshi,Female
E14001112,Bolton West,England,North West,County,Lab,Con,27.844297950580742,38.93223911386161,4.408269429122382,0,0,9.264989461410826,19.09726893582672,0.45293510919772184,11.087941163280865,59.51716867067914,12418,17363,1966,0,0,4132,8517,202,44598,180,74933,Phil,Brickell,Male
E14001113,Bootle,England,North West,Borough,Lab,RUK,4.305555555555555,68.7474279835391,3.3461934156378605,0,0,10.041152263374485,12.20679012345679,1.3528806584362139,56.54063786008231,53.23329271465148,1674,26729,1301,0,0,3904,4746,526,38880,139,73037,Peter,Dowd,Male
E14001114,Boston and Skegness,England,East Midlands,County,RUK,Con,33.39513039179335,18.85799035965888,3.3988382153009518,0,0,3.722654801631442,38.363613891978744,2.261772339636633,4.968483500185391,53.36296843465988,13510,7629,1375,0,0,1506,15520,915,40455,128,75811,Richard,Tice,Male
E14001115,Bournemouth East,England,South West,Borough,Lab,Con,28.583834335337343,40.783789801825876,6.862614117123135,0,0,6.212424849699398,13.95680249387664,3.6005344021376082,12.199955466488532,62.06982336843851,12837,18316,3082,0,0,2790,6268,1617,44910,143,72354,Tom,Hayes,Male
E14001116,Bournemouth West,England,South West,Borough,Lab,Con,28.263737378862448,36.442741894565934,10.936627936475722,0,0,6.631488152620631,16.86285453346187,0.8625501040133949,8.179004515703486,56.103844347343404,11141,14365,4311,0,0,2614,6647,340,39418,137,70259,Jessica,Toale,Female
E14001117,Bracknell,England,South East,Borough,Lab,Con,31.93421082647079,33.722654378721174,10.876656705522732,0,0,4.941031548691745,16.98337021237767,1.5420763282158907,1.7884435522503823,61.173597543957584,13999,14783,4768,0,0,2166,7445,676,43837,155,71660,Peter,Swallow,Male
E14001118,Bradford East,England,Yorkshire and The Humber,Borough,Lab,Ind,9.270206362854685,37.881556319862426,5.1322012037833185,0,0,6.908319002579535,13.306104901117799,27.501612209802236,16.629944110060187,49.5130647650471,3450,14098,1910,0,0,2571,4952,10235,37216,148,75164,Imran,Hussain,Male
E14001119,Bradford South,England,Yorkshire and The Humber,Borough,Lab,RUK,14.687367592760728,35.811996852490765,2.8872344289086618,0,0,10.18703468313056,22.51982325525089,13.906543187458386,13.292173597239875,46.5386836434316,4853,11833,954,0,0,3366,7441,4595,33042,91,70999,Judith,Cummins,Female
E14001120,Bradford West,England,Yorkshire and The Humber,Borough,Lab,Ind,8.23872063860198,31.617270300153717,2.038779968177773,0,0,9.951187939915322,7.977131145330493,40.176910007820716,1.9066368220921768,47.602603437873086,3055,11724,756,0,0,3690,2958,14898,37081,219,77897,Naz,Shah,Female
E14001121,Braintree,England,East of England,County,Con,Lab,35.518479236354736,28.03296075711838,5.872154687117566,0,0,5.870115036305784,23.141878110467488,1.5644121726360447,7.4855184792363545,63.12103304880717,17414,13744,2879,0,0,2878,11346,767,49028,167,77673,James,Cleverly,Male
W07000085,"Brecon, Radnor and Cwm Tawe",Wales,Wales,County,LD,Con,26.34699664862078,21.27696141617255,29.509323708859668,0,4.898169631348286,2.5522041763341066,14.108017530291312,1.3083268883732921,3.1623270602388933,63.664961566868186,12264,9904,13736,0,2280,1188,6567,609,46548,120,73114,David,Chadwick,Male
E14001122,Brent East,England,London,Borough,Lab,Con,16.72662822072906,51.240675096555734,6.970530659753452,0,0,9.864557430823766,5.354214062748003,9.843394529389979,34.51404687582668,48.74721136858937,6323,19370,2635,0,0,3729,2024,3721,37802,243,77547,Dawn,Butler,Female
E14001123,Brent West,England,London,Borough,Lab,Con,32.54302010827533,41.71017014694509,7.281999226604794,0,0,6.77929234338747,4.981148491879351,6.704369682907966,9.16715003866976,51.702550389243626,13465,17258,3013,0,0,2805,2061,2774,41376,199,80027,Barry,Gardiner,Male
E14001124,Brentford and Isleworth,England,London,Borough,Lab,Con,22.501878287002253,44.21045653422902,8.536261987890573,0,0,8.903080390683696,8.706412692800637,7.141910107393821,21.708578247226765,56.97845712199236,10183,20007,3863,0,0,4029,3940,3232,45254,219,79423,Ruth,Cadbury,Female
E14001125,Brentwood and Ongar,England,East of England,County,Con,RUK,36.685839609368536,22.92890838367955,12.018952246958536,0,0,3.6621699908963,24.313084498882727,0.39104527021435076,12.372755110485807,64.14162862299607,17731,11082,5809,0,0,1770,11751,189,48332,169,75352,Alex,Burghart,Male
W07000086,Bridgend,Wales,Wales,County,Lab,RUK,16.34843138202736,39.918789577995845,3.4949485183931936,0,8.77120897181805,4.253879247836806,19.144873592110986,8.06786870981776,20.773915985884855,56.54657773890225,6764,16516,1446,0,3629,1760,7921,3338,41374,108,73168,Chris,Elmore,Male
E14001126,Bridgwater,England,South West,County,Con,Lab,30.603802736175833,27.242144085324828,14.406040519325176,0,0,4.286177078920481,22.210869944429216,1.250965635824466,3.361658650851006,56.068798815162566,12281,10932,5781,0,0,1720,8913,502,40129,149,71571,Ashley,Fox,Male
E14001127,Bridlington and the Wolds,England,Yorkshire and The Humber,County,Con,Lab,34.57623960686587,27.298134476092876,7.2128933088012674,0,0,3.7147448587465353,24.105084193120152,3.092903556373291,7.2781051307729925,57.68156049329644,14846,11721,3097,0,0,1595,10350,1328,42937,140,74438,Charlie,Dewhirst,Male
E14001128,Brigg and Immingham,England,Yorkshire and The Humber,County,Con,Lab,37.41648630845958,29.787334148866094,3.392302625388162,0,0,4.481509362943446,24.92236755434271,0,7.629152159593488,58.15127429923802,15905,12662,1442,0,0,1905,10594,0,42508,168,73099,Martin,Vickers,Male
E14001129,Brighton Kemptown and Peacehaven,England,South East,Borough,Lab,Con,20.22808828589687,43.978272624489996,9.706041390158777,0,0,19.655409723246326,0,6.4321879762080325,23.75018433859313,59.15038381018841,8230,17893,3949,0,0,7997,0,2617,40686,557,68784,Chris,Ward,Male
E14001130,Brighton Pavilion,England,South East,Borough,Green,Lab,7.591238087962875,27.727593911731567,3.063231671218227,0,0,55.01785611977923,5.416038042128984,1.184042167179115,27.290262208047665,70.01711550290162,3975,14519,1604,0,0,28809,2836,620,52363,209,74786,Siân,Berry,Female
E14001131,Bristol Central,England,South West,Borough,Green,Lab,4.607402282947077,32.58849302432837,2.6795803066989508,0,0,56.587109420039205,3.085437564856451,0.4519774011299435,23.998616395710826,69.12409340878297,1998,14132,1162,0,0,24539,1338,196,43365,165,62735,Carla,Denyer,Female
E14001132,Bristol East,England,South West,Borough,Lab,Green,13.956060638920817,44.997722787308334,5.883883840464986,0,0,30.670801795744868,0,4.491530937560997,14.326920991563469,60.73606702056193,6435,20748,2713,0,0,14142,0,2071,46109,845,75917,Kerry,McCarthy,Female
E14001133,Bristol North East,England,South West,Borough,Lab,Green,14.803877205934887,45.25947271904546,4.677415513586892,0,0,18.66441210793303,12.903379456524327,3.6914429969753986,26.595060611112437,59.919230549688905,6216,19004,1964,0,0,7837,5418,1550,41989,160,70076,Damien,Egan,Male
E14001134,Bristol North West,England,South West,Borough,Lab,Green,13.975321888412019,49.64097061736547,8.581627599867943,0,0,17.309755694948826,10.034252228458238,0.45807197094750746,32.33121492241664,64.73173142422097,6773,24058,4159,0,0,8389,4863,222,48464,264,74869,Darren,Jones,Male
E14001135,Bristol South,England,South West,Borough,Lab,Green,11.397829643112226,42.67216551851254,6.269151901942262,0,0,25.009791949865217,14.273206921180565,0.3778540653871852,17.66237356864733,57.46230124581309,4947,18521,2721,0,0,10855,6195,164,43403,179,75533,Karin,Smyth,Female
E14001136,Broadland and Fakenham,England,East of England,County,Con,Lab,32.965079878011835,31.51293599660695,11.160705269323207,0,0,6.4690081392765535,17.892270716781454,0,1.4521438814048837,64.41720984088573,16322,15603,5526,0,0,3203,8859,0,49513,192,76863,Jerome,Mayhew,Male
E14001137,Bromley and Biggin Hill,England,London,Borough,Con,Lab,34.04505428742412,33.399589638368816,9.301530306916304,0,0,5.520646319569121,17.532273232452766,0.20090621526887234,0.6454646490553133,66.16605150396674,15929,15627,4352,0,0,2583,8203,94,46788,173,70713,Peter,Fortune,Male
E14001138,Bromsgrove,England,West Midlands,County,Con,Lab,32.8003174288265,26.81678404920147,14.663227854379526,0,0,3.3230830274774332,19.01398670766789,3.382600932447178,5.983533379625037,65.91646178793744,16533,13517,7391,0,0,1675,9584,1705,50405,140,76468,Bradley,Thomas,Male
E14001139,Broxbourne,England,East of England,County,Con,Lab,36.80853045259825,30.154591171540325,6.258148631029988,0,0,5.729651704227975,20.44607934438443,0.6029986962190352,6.653939281057925,57.109426937907195,15810,12952,2688,0,0,2461,8782,259,42952,142,75210,Lewis,Cocking,Male
E14001140,Broxtowe,England,East Midlands,County,Lab,Con,23.324553702077846,40.890087378234874,7.958108616580962,0,0,7.291274718842761,17.563443287762865,2.97253229650069,17.56553367615703,67.91311754684838,11158,19561,3807,0,0,3488,8402,1422,47838,165,70440,Juliet,Campbell,Female
E14001141,Buckingham and Bletchley,England,South East,County,Lab,Con,31.865410045968805,36.947167355848954,9.025839088180348,0,0,5.436493776369094,15.675573560588568,1.0495161730442266,5.081757309880145,63.66394056018816,15181,17602,4300,0,0,2590,7468,500,47641,206,74832,Callum,Anderson,Male
